71662776,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,Tc00.1047053506961.10,642,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,retrotransposon hot spot (RHS) protein [Trypanosoma cruzi strain CL Brener].
71402934,VSGA+VSGA+CR-NTPase1+CR-REase1,Sds3+RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,Tc00.1047053509335.10,997,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,retrotransposon hot spot (RHS) protein [Trypanosoma cruzi strain CL Brener].
71665527,CR-NTPase1,RHSP,CR-NTPase1,Tc00.1047053506537.50,132,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,retrotransposon hot spot (RHS) protein [Trypanosoma cruzi strain CL Brener].
71396903,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,Tc00.1047053406933.10,353,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,"retrotransposon hot spot (RHS) protein, partial [Trypanosoma cruzi strain CL Brener]. "
71666340,VSGA+VSGA+CR-NTPase1+CR-REase1,MAP7+RHSP,VSGA+EP1+VSGA+CR-NTPase1+CR-REase1,Tc00.1047053508325.60,932,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,retrotransposon hot spot (RHS) protein [Trypanosoma cruzi strain CL Brener].
71400841,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,Tc00.1047053504863.10,757,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,"retrotransposon hot spot (RHS) protein, partial [Trypanosoma cruzi strain CL Brener]. "
71663727,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,Tc00.1047053510643.190,831,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,retrotransposon hot spot (RHS) protein [Trypanosoma cruzi strain CL Brener].
71424469,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+VSGA+CR-NTPase1+CR-REase1,Tc00.1047053509785.70,916,eukaryota>euglenozoa>kinetoplastida,Trypanosoma cruzi strain CL Brener,retrotransposon hot spot (RHS) protein [Trypanosoma cruzi strain CL Brener].
657141902,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,DQ04_02141130,780,eukaryota>euglenozoa>kinetoplastida,Trypanosoma grayi,retrotransposon hot spot (RHS) protein [Trypanosoma grayi]. 
657134503,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,DQ04_11571010,360,eukaryota>euglenozoa>kinetoplastida,Trypanosoma grayi,retrotransposon hot spot (RHS) protein [Trypanosoma grayi]. 
657137287,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,DQ04_06521020,576,eukaryota>euglenozoa>kinetoplastida,Trypanosoma grayi,retrotransposon hot spot (RHS) protein [Trypanosoma grayi]. 
657133514,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,DQ04_14881010,388,eukaryota>euglenozoa>kinetoplastida,Trypanosoma grayi,retrotransposon hot spot (RHS) protein [Trypanosoma grayi]. 
657132352,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1,DQ04_20021000,505,eukaryota>euglenozoa>kinetoplastida,Trypanosoma grayi,"retrotransposon hot spot (RHS) protein, partial [Trypanosoma grayi]."
554940032,CR-REase1,-,CR-REase1,TRSC58_02884,225,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_02884 [Trypanosoma rangeli SC58]. 
554929848,CR-REase1,-,CR-REase1,TRSC58_07173,207,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_07173 [Trypanosoma rangeli SC58]. 
554941316,CR-REase1,-,CR-REase1,TRSC58_02481,179,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_02481 [Trypanosoma rangeli SC58]. 
554948219,CR-REase1,-,CR-REase1,TRSC58_00279,105,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_00279 [Trypanosoma rangeli SC58]. 
554929858,CR-REase1,-,CR-REase1,TRSC58_07168,229,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_07168 [Trypanosoma rangeli SC58]. 
554946394,CR-REase1,-,CR-REase1,TRSC58_00885,105,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_00885 [Trypanosoma rangeli SC58]. 
554930430,CR-NTPase1+CR-REase1,RHSP,CR-REase1,TRSC58_06890,361,eukaryota>euglenozoa>kinetoplastida,Trypanosoma rangeli SC58,hypothetical protein TRSC58_06890 [Trypanosoma rangeli SC58]. 
343423402,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0000760,446,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein, (RHS), partial [Trypanosoma vivax Y486]."
343423296,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0008590,475,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343412687,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0044890,576,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot (RHS) protein, putative, partial [Trypanosoma vivax Y486]. "
343416749,VSGA+CR-NTPase1,RHSP,VSGA+CR-NTPase1,TvY486_0030290,349,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein (RHS), putative, (fragment), partial [Trypanosoma vivax Y486]. "
343416069,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0033110,803,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343416272,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0002820,797,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343422717,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TvY486_0010650,658,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343414735,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0037840,398,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
340052301,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TVY486_0200020,723,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"putative retrotransposon hot spot (RHS) protein, fragment, partial [Trypanosoma vivax Y486]."
343412759,VSGA+CR-NTPase1,RHSP,VSGA+CR-NTPase1,TvY486_0044670,349,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343418857,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0022820,589,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,retrotransposon hot spot protein (RHS) [Trypanosoma vivax Y486].
343418155,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0025440,444,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot (RHS) protein, putative [Trypanosoma vivax Y486]."
343417735,VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0026940,400,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343421726,CR-NTPase1,RHSP,CR-NTPase1,TvY486_0014280,337,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343420118,VSGA+CR-NTPase1+CR-REase1,RHSP+DUF3435,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0018930,760,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,retrotransposon hot spot protein (RHS) [Trypanosoma vivax Y486].
343416487,CR-REase1,-,CR-REase1,TvY486_0031430,281,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein (RHS), putative [Trypanosoma vivax Y486]."
343418549,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0024010,346,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343416520,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0031320,513,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein TvY486_0031320, partial [Trypanosoma vivax Y486]."
343421608,CR-REase1,RHSP,CR-REase1,TvY486_0014680,363,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343412330,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0004500,593,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein (RHS), putative [Trypanosoma vivax Y486]."
340052310,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TVY486_0200160,658,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,putative retrotransposon hot spot protein (RHS) [Trypanosoma vivax Y486]. 
343423999,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0006140,624,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343420157,VSGA+CR-NTPase1+CR-REase1,RHSP,CR-NTPase1,TvY486_0018810,472,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343412212,CR-REase1,RHSP,CR-REase1,TvY486_0005100,222,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343413338,VSGA+CR-REase1,-,VSGA+CR-REase1,TvY486_0042540,407,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T.vivax [Trypanosoma vivax Y486]."
343423834,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0006780,806,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein (RHS), putative, partial [Trypanosoma vivax Y486]. "
343413327,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0042580,626,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,retrotransposon hot spot protein (RHS) [Trypanosoma vivax Y486].
343414485,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0038680,885,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot (RHS) protein, putative [Trypanosoma vivax Y486]."
343417410,CR-NTPase1,RHSP,CR-NTPase1,TvY486_0028065,307,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343417473,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TvY486_0027810,602,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved, partial [Trypanosoma vivax Y486]."
340052302,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TVY486_0200030,818,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"putative retrotransposon hot spot (RHS) protein, fragment [Trypanosoma vivax Y486]. "
343422796,CR-REase1,-,CR-REase1,TvY486_0010360,313,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment) [Trypanosoma vivax Y486]. "
343418238,VSGA+CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0025160,592,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343417980,CR-REase1,-,CR-REase1,TvY486_0026100,268,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343412236,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0004970,446,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343418285,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0025040,458,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343418482,CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TvY486_0024300,495,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343421164,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0015920,435,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343423033,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0009730,370,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein, putative, (fragment) [Trypanosoma vivax Y486]."
343414472,CR-NTPase1,RHSP,CR-NTPase1,TvY486_0038725,260,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343417734,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0026930,897,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343413414,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0042380,415,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343419067,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0022210,721,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343416389,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0031820,333,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343412868,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0044310,604,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343420282,VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0018530,438,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343421459,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0015000,569,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343417782,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0026690,590,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343419989,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0019240,819,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343422778,VSGA+CR-NTPase1,RHSP,VSGA+CR-NTPase1,TvY486_0010430,350,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343179148,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TVY486_BAC13K24_002,760,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,RHS [Trypanosoma vivax Y486]. 
343420200,VSGA+CR-NTPase1,RHSP,VSGA+CR-NTPase1,TvY486_0018730,379,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343413795,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0003480,865,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot (RHS) protein, putative [Trypanosoma vivax Y486]."
343412620,CR-REase1,RHSP,CR-REase1,TvY486_0045190,190,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343422343,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0011940,431,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343417445,VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0027960,358,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein (RHS), putative, fragment, partial [Trypanosoma vivax Y486]. "
343179147,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TVY486_BAC13K24_001,822,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,RHS [Trypanosoma vivax Y486]. 
343422393,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+CR-NTPase1,TvY486_0000020,401,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein (RHS), putative, (fragment), partial [Trypanosoma vivax Y486]. "
343418661,VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0023630,558,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot protein. (RHS), putative [Trypanosoma vivax Y486]. "
343412791,CR-NTPase1,RHSP,CR-NTPase1,TvY486_0044570,305,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343420395,CR-REase1,-,CR-REase1,TvY486_0001655,230,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343420717,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0017400,528,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment) [Trypanosoma vivax Y486]. "
343415436,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0035340,419,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343415751,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0034080,434,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343416360,VSGA+CR-NTPase1,RHSP,CR-NTPase1,TvY486_0031900,338,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343423590,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0007560,360,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T.vivax [Trypanosoma vivax Y486]."
343414755,CR-REase1,-,CR-REase1,TvY486_0037750,271,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343417193,VSGA+CR-REase1,-,VSGA+CR-REase1,TvY486_0028795,328,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343422264,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TvY486_0012270,773,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343419691,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0020180,350,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343415185,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0036260,485,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343423259,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0008660,555,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot (RHS) protein, putative [Trypanosoma vivax Y486]."
343418352,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0024740,499,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343423966,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+VSGA+CR-NTPase1,TvY486_0006310,397,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343419996,CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TvY486_0019220,564,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
340052309,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TVY486_0200150,456,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"putative retrotransposon hot spot (RHS) protein, fragment, partial [Trypanosoma vivax Y486]."
343420474,VSGA+VSGA+CR-NTPase1,RHSP,VSGA+CR-NTPase1,TvY486_0017980,379,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, partial [Trypanosoma vivax Y486]."
343422176,VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+CR-NTPase1+CR-REase1,TvY486_0012600,711,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,retrotransposon hot spot protein (RHS) [Trypanosoma vivax Y486].
343415934,CR-NTPase1,RHSP+RVT_1,CR-NTPase1,TvY486_0033470,970,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,reverse transcriptase (RNA-dependent DNA polymerase) [Trypanosoma vivax Y486].
343414283,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0039470,711,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343422385,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0011760,525,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
343420792,CR-NTPase1+CR-REase1,RHSP,CR-REase1,TvY486_0017145,303,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax [Trypanosoma vivax Y486]. "
343420293,CR-NTPase1+CR-REase1,RHSP,CR-NTPase1+CR-REase1,TvY486_0001760,398,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"retrotransposon hot spot (RHS) protein, putative [Trypanosoma vivax Y486]."
343416633,VSGA+VSGA+CR-NTPase1+CR-REase1,RHSP,VSGA+VSGA+CR-NTPase1+CR-REase1,TvY486_0030860,759,eukaryota>euglenozoa>kinetoplastida,Trypanosoma vivax Y486,"hypothetical protein, conserved in T. vivax, (fragment), partial [Trypanosoma vivax Y486]."
